Id,SalePrice
2651,1409626.539644647
2652,1543206.028137446
2653,1494396.4275978007
2654,1520239.3102877154
2655,1588712.3157815966
2656,1521577.8279170473
2657,1553062.8402368543
2658,1537007.330627128
2659,1527115.137713484
2660,1553613.368429894
2661,1557440.4437473002
2662,1575316.1332198088
2663,1492365.786299406
2664,1527426.410590312
2665,1536201.6242299653
2666,1521476.0975355986
2667,1444113.0257075536
2668,1442254.7745075799
2669,1457456.2294501164
2670,1458792.6304258206
2671,1443584.3580523455
2672,1456854.2461786238
2673,1448133.8399759163
2674,1439835.3337789741
2675,1466611.353533777
2676,1443401.6369017106
2677,1432020.9944202867
2678,1444982.0754945525
2679,1529321.2779414658
2680,1509928.8164294618
2681,1549189.789298939
2682,1523216.7669359907
2683,1568500.9821802652
2684,1522631.272560798
2685,1488003.2278215946
2686,1474004.888882156
2687,1524532.2493793913
2688,1464803.9346755375
2689,1482500.6130260327
2690,1516858.3433645596
2691,1451987.8250175933
2692,1449830.2209066045
2693,1467557.673117234
2694,1443327.1189321666
2695,1447130.3156140712
2696,1441590.4619208206
2697,1429419.843190269
2698,1442792.839970809
2699,1439370.1218410055
2700,1437200.3662985857
2701,1438716.4377010795
2702,1422022.0554223512
2703,1398252.7529683537
2704,1411943.7289474155
2705,1421259.6415527374
2706,1430105.6709148646
2707,1410514.0862732339
2708,1432510.0522791739
2709,1410753.8459689287
2710,1429932.8536281292
2711,1484665.4194070543
2712,1545696.3588644653
2713,1443107.729658673
2714,1421684.838277102
2715,1439148.248603798
2716,1422858.5108272512
2717,1463461.1472986066
2718,1470772.1155116973
2719,1430401.793102739
2720,1427735.1480983733
2721,1415695.562377878
2722,1410543.8545469386
2723,1411004.294077192
2724,1427302.236232907
2725,1424906.409687688
2726,1427214.1103412746
2727,1428364.4097214718
2728,1448335.9181796475
2729,1412898.9635389359
2730,1433951.2686529798
2731,1426203.0601288103
2732,1445171.5640000324
2733,1417392.2337312507
2734,1392677.3941299492
2735,1422471.6503855386
2736,1399631.8558352203
2737,1422470.6632346506
2738,1406166.020137412
2739,1417525.0645421245
2740,1424796.636089915
2741,1447785.7936177724
2742,1424982.533474307
2743,1434572.64382692
2744,1441088.7207923126
2745,1421844.6625767085
2746,1433929.8262301297
2747,1434529.032509467
2748,1412999.922625936
2749,1430141.352862693
2750,1406504.071586587
2751,1434845.902706468
2752,1462480.7504667328
2753,1409753.2681946778
2754,1415258.5991902812
2755,1421208.1727461522
2756,1401274.6573761008
2757,1402157.0437015868
2758,1402980.0882095895
2759,1428310.0263378597
2760,1405973.6467099763
2761,1420256.2586361435
2762,1413908.689215303
2763,1418550.8978044675
2764,1416476.7996272254
2765,1457394.6142244884
2766,1410270.0344910654
2767,1399892.7814260875
2768,1434643.8435011436
2769,1458527.5130237718
2770,1408127.665665206
2771,1407905.9504862805
2772,1401719.241679707
2773,1428184.210245431
2774,1413412.516165136
2775,1385852.0147268088
2776,1408619.5523082386
2777,1413573.43543068
2778,1378226.680957518
2779,1404443.5608099909
2780,1391609.5000539222
2781,1400074.800799156
2782,1412008.8160415334
2783,1395568.3285760577
2784,1426088.8962033768
2785,1413896.889525549
2786,1396707.0567538165
2787,1411251.954135696
2788,1393345.8279997907
2789,1420058.518840684
2790,1388704.468916643
2791,1409652.060140707
2792,1378828.5093177012
2793,1399982.968499037
2794,1430047.3134972076
2795,1404158.236214262
2796,1416981.6328943647
2797,1427806.2335590818
2798,1368667.1557108802
2799,1371645.9778914251
2800,1389075.1964026312
2801,1401535.8755394486
2802,1411139.8630559728
2803,1415490.309082393
2804,1380795.6037403033
2805,1392276.8041828224
2806,1396036.181602809
2807,1459386.0590274506
2808,1436696.0907041007
2809,1415036.495563475
2810,1420687.2042240868
2811,1429643.8792462167
2812,1446777.9210122828
2813,1420752.7143678828
2814,1418294.853217091
2815,1403152.1899260343
2816,1467220.5822185497
2817,1460683.086705768
2818,1419001.143819789
2819,1456673.8842686727
2820,1422490.9547323366
2821,1423799.083727404
2822,1407464.4758263635
2823,1470236.4585827277
2824,1429780.7502225009
2825,1426138.3824641774
2826,1424104.7611773903
2827,1411222.5152385873
2828,1443035.146648835
2829,1440444.2868362586
2830,1456714.3463212405
2831,1452256.3254668587
2832,1473191.1259486354
2833,1543679.708218453
2834,1467941.3678549468
2835,1484638.6767533724
2836,1441844.3488232675
2837,1436436.5285912878
2838,1426770.975657838
2839,1423678.6787697435
2840,1461148.6748534706
2841,1447793.6676026494
2842,1464129.5705435579
2843,1421610.9193139714
2844,1424811.7097364175
2845,1425008.1270444556
2846,1451670.1278965068
2847,1466664.6664917595
2848,1462271.6898810458
2849,1437243.0215989784
2850,1467694.0305607836
2851,1431223.3721997724
2852,1443271.0445122789
2853,1463130.6205146196
2854,1437953.9448214849
2855,1458699.5466640028
2856,1451808.0194248543
2857,1443061.765844284
2858,1467622.703018731
2859,1376528.291307759
2860,1433629.9946552035
2861,1410521.4599240231
2862,1427394.6440821323
2863,1445438.9703283836
2864,1488395.819112645
2865,1427157.3543268577
2866,1368007.7015147037
2867,1423869.2572994302
2868,1377576.5870492416
2869,1354526.124838648
2870,1403592.3383191456
2871,1388833.0009060274
2872,1361909.6009924882
2873,1393953.0141350995
2874,1418686.9578526267
2875,1391104.2496244
2876,1400684.0477116187
2877,1427197.7169300984
2878,1445328.8614029349
2879,1426067.1507578543
2880,1413942.915411835
2881,1410437.829517772
2882,1483808.6298487638
2883,1468259.94944415
2884,1450535.8495698492
2885,1444183.9860833748
2886,1470641.8999828747
2887,1397577.6141073997
2888,1420431.6094404687
2889,1383073.4207045562
2890,1396948.972566593
2891,1410739.5583142932
2892,1353303.1340083
2893,1364110.7442877241
2894,1370176.785388907
2895,1567713.4308507019
2896,1535850.730858767
2897,1470353.899259563
2898,1408975.0774074537
2899,1465579.122010535
2900,1436345.5577780888
2901,1470848.5436600992
2902,1464125.2744175452
2903,1520373.889374766
2904,1540095.7397351381
2905,1390719.021931903
2906,1431717.6323564644
2907,1401518.185594236
2908,1420856.4463083525
2909,1412585.6658088765
2910,1405583.8757624184
2911,1385714.3807231928
2912,1427530.4286885331
2913,1365161.4938683608
2914,1382832.476106146
2915,1380864.5797766051
2916,1371972.6767908414
2917,1416482.6601670543
2918,1406745.1653804262
2919,1436761.5773743016
